196027008
32544004
40100001
77690003
135836000
13645005
185086009
195949008
195959009
196026004
233672007
233674008
266355005
266356006
293991000000106
313297008
360470001
45145000
61937009
68328006
74417001
87433001
89549007
233673002
10692761000119107
16003001
195953005
195957006
195958001
195963002
233675009
233677001
313296004
313299006
49691004
4981000
52571006
63480004
66987001
84409004
866901000000103
